,Size,Method,MSE
738,35,Random Forest,1.1065185073095791
739,40,Random Forest,0.792040630859979
740,45,Random Forest,0.5507913991874558
741,50,Random Forest,0.6654637558831099
742,55,Random Forest,0.504767635626073
743,60,Random Forest,0.7069911065050137
744,65,Random Forest,0.3761238583505558
745,70,Random Forest,0.5063594334495971
746,75,Random Forest,0.716435667004825
747,80,Random Forest,0.4661564603655309
748,85,Random Forest,0.6559345914991788
749,90,Random Forest,0.5347390429558015
750,95,Random Forest,0.650175453568484
751,100,Random Forest,0.5921915751127933
752,105,Random Forest,0.6296382330470409
753,110,Random Forest,0.791804848790856
754,115,Random Forest,0.49886661217784684
755,120,Random Forest,0.7871629260179237
756,20,Random Forest,0.25925131057873935
757,25,Random Forest,0.44548914943823653
758,30,Random Forest,0.4159691201963884
759,35,Random Forest,0.47085976059513385
760,40,Random Forest,1.23669970642731
761,45,Random Forest,1.153629473364096
762,50,Random Forest,0.7012944191548544
763,55,Random Forest,0.4992339824220214
764,60,Random Forest,0.48279723058157403
765,65,Random Forest,0.686340156488002
766,70,Random Forest,0.5269710890016844
767,75,Random Forest,0.5001567657895161
768,80,Random Forest,0.8739477142212942
769,85,Random Forest,0.6260534149551933
770,90,Random Forest,0.762778828581339
771,95,Random Forest,0.5960011812494507
772,100,Random Forest,0.7108326674452943
773,105,Random Forest,0.4181420959536966
774,110,Random Forest,0.6685032607967638
775,115,Random Forest,0.5992608771097584
776,120,Random Forest,0.34160863587213425
777,20,Random Forest,0.4315983301928094
778,25,Random Forest,0.3173971297970508
779,30,Random Forest,0.36429145814568914
780,35,Random Forest,1.0968181509411425
781,40,Random Forest,0.5519313999655713
782,45,Random Forest,0.9693475939914499
783,50,Random Forest,0.6600351612485874
784,55,Random Forest,0.38843054789839454
785,60,Random Forest,0.47406937182772163
786,65,Random Forest,0.21961680645610154
787,70,Random Forest,0.6367786671646497
788,75,Random Forest,0.6357490243419818
789,80,Random Forest,0.7724430593587798
790,85,Random Forest,0.3781644005544452
791,90,Random Forest,0.548585054662294
792,95,Random Forest,0.41970424558569147
793,100,Random Forest,0.7011513104037448
794,105,Random Forest,0.6827205995463826
795,110,Random Forest,0.3994263248708671
796,115,Random Forest,0.44772294032444515
797,120,Random Forest,0.47179973202252706
798,20,Random Forest,1.6720972376400711
799,25,Random Forest,0.8161655024546262
800,30,Random Forest,1.138361779108718
801,35,Random Forest,0.8141203635297476
802,40,Random Forest,0.3918260518547298
803,45,Random Forest,0.2055960689651883
804,50,Random Forest,0.8871265019747778
805,55,Random Forest,0.6401005626813928
806,60,Random Forest,0.6191631849555681
807,65,Random Forest,0.4920156187019216
808,70,Random Forest,0.9703827104984815
809,75,Random Forest,0.35842045071817863
810,80,Random Forest,0.33012122152166606
811,85,Random Forest,0.649648913582194
812,90,Random Forest,0.467913355547095
813,95,Random Forest,0.5886477752868505
814,100,Random Forest,0.494954188449024
815,105,Random Forest,0.4244379181690176
816,110,Random Forest,0.536128660573956
817,115,Random Forest,0.537764209187689
818,120,Random Forest,0.43784214366418134
819,20,Random Forest,0.7363752667264203
820,25,Random Forest,1.1711059038132396
821,30,Random Forest,0.6872801025641241
822,35,Random Forest,0.6536255471435831
823,40,Random Forest,0.44635063660134705
824,45,Random Forest,0.6172504263849234
825,50,Random Forest,0.6784875703114742
826,55,Random Forest,0.2447805827018842
827,60,Random Forest,0.3856021508831832
828,65,Random Forest,0.8289258368293393
829,70,Random Forest,0.7100547751594941
830,75,Random Forest,0.5682411054560709
831,80,Random Forest,0.4552753342386229
832,85,Random Forest,0.42384710070808285
833,90,Random Forest,0.5199905143739509
834,95,Random Forest,0.8416861424705423
835,100,Random Forest,0.44412733095886886
836,105,Random Forest,0.4864627546543473
837,110,Random Forest,0.6288940498321818
838,115,Random Forest,0.5004884219555078
839,120,Random Forest,0.40096820920552184
840,20,Random Forest,0.7277160183246566
841,25,Random Forest,1.0384776447598303
842,30,Random Forest,0.9720658660188662
843,35,Random Forest,0.3077587997678896
844,40,Random Forest,0.38985218376843944
845,45,Random Forest,0.619324572116797
846,50,Random Forest,0.6112684068084226
847,55,Random Forest,1.007864290430972
848,60,Random Forest,0.4791132721103864
849,65,Random Forest,0.5485964203571109
850,70,Random Forest,0.45877929129806094
851,75,Random Forest,0.46026121922523744
852,80,Random Forest,0.5630070215867601
853,85,Random Forest,0.5192921868727557
854,90,Random Forest,0.3685790733975019
855,95,Random Forest,0.6808488774670378
856,100,Random Forest,0.6032753330314196
857,105,Random Forest,0.502844882341614
858,110,Random Forest,0.666946240263304
859,115,Random Forest,0.5914753719359139
860,120,Random Forest,0.4486264463948646
861,20,Random Forest,0.8940213184483704
862,25,Random Forest,1.201652798149328
863,30,Random Forest,1.4670677618776304
864,35,Random Forest,0.4699578498733384
865,40,Random Forest,1.3209149418506263
866,45,Random Forest,0.7036972039610556
867,50,Random Forest,0.6211251330967618
868,55,Random Forest,0.6932853173529295
869,60,Random Forest,0.46430786809866237
870,65,Random Forest,0.6200263812803494
871,70,Random Forest,0.6310940799124712
872,75,Random Forest,0.5591818968722612
873,80,Random Forest,0.43063857183940124
874,85,Random Forest,0.6720679142293493
875,90,Random Forest,0.5656661380148515
876,95,Random Forest,0.4653940435864298
877,100,Random Forest,0.43819346405783205
878,105,Random Forest,0.5358249460434523
879,110,Random Forest,0.3722485433725329
880,115,Random Forest,0.5299147549969379
881,120,Random Forest,0.6325496967639072
882,20,Random Forest,1.0820345475864517
883,25,Random Forest,1.0462519729786954
884,30,Random Forest,0.7615712635337607
885,35,Random Forest,0.5912448730810277
886,40,Random Forest,0.5602679113423554
887,45,Random Forest,0.8698692143417195
888,50,Random Forest,0.4059366735448485
889,55,Random Forest,0.8283786135265534
890,60,Random Forest,0.43731161372535277
891,65,Random Forest,0.41042698634380675
892,70,Random Forest,0.7852324056873643
893,75,Random Forest,0.8275659190589281
894,80,Random Forest,0.6320055500294945
895,85,Random Forest,0.5716312169402286
896,90,Random Forest,0.785791234864379
897,95,Random Forest,0.33958157322706156
898,100,Random Forest,0.5364579457515011
899,105,Random Forest,0.6276380518892998
900,110,Random Forest,0.6074371593344638
901,115,Random Forest,0.4917332663803315
902,120,Random Forest,0.31498892763068087
903,20,Random Forest,1.1074768070306102
904,25,Random Forest,0.6805339843964436
905,30,Random Forest,0.7518956759234561
906,35,Random Forest,0.4375509276469689
907,40,Random Forest,0.7316084562165437
908,45,Random Forest,0.5032559197823773
909,50,Random Forest,1.028841472465848
910,55,Random Forest,0.6298985229923468
911,60,Random Forest,0.5980370169409076
912,65,Random Forest,0.48086446440285424
913,70,Random Forest,0.44574950199890667
914,75,Random Forest,0.7947135238053389
915,80,Random Forest,0.8680944189778651
916,85,Random Forest,0.42134271232347775
917,90,Random Forest,0.6814033626935319
918,95,Random Forest,0.6517987653566039
919,100,Random Forest,0.7622979770434658
920,105,Random Forest,0.46657988377679227
921,110,Random Forest,0.42317017376564203
922,115,Random Forest,0.43417641565260384
923,120,Random Forest,0.6876662450049208
924,20,Random Forest,0.30619175207003335
925,25,Random Forest,0.5874268640269307
926,30,Random Forest,0.8054452522475134
927,35,Random Forest,0.7113440667376264
928,40,Random Forest,0.8930737218222402
929,45,Random Forest,1.1805987367314588
930,50,Random Forest,0.5635588945864336
931,55,Random Forest,0.2822329110628012
932,60,Random Forest,0.5102340317649797
933,65,Random Forest,0.6181044484511992
934,70,Random Forest,0.5975659152731959
935,75,Random Forest,0.6731502937920518
936,80,Random Forest,0.90262189762671
937,85,Random Forest,0.42455568546841915
938,90,Random Forest,0.3627639839712436
939,95,Random Forest,0.4101497366000563
940,100,Random Forest,0.5845552599770779
941,105,Random Forest,0.44012771451530125
942,110,Random Forest,0.46108366525365446
943,115,Random Forest,0.6032320292412904
944,120,Random Forest,0.5995292474421013
945,20,Random Forest,0.7120433728940148
946,25,Random Forest,0.38706044136568096
947,30,Random Forest,1.049630797054937
948,35,Random Forest,1.2778003184023936
949,40,Random Forest,0.743897532314628
950,45,Random Forest,0.7973603436582386
951,50,Random Forest,0.7886874314721909
952,55,Random Forest,0.5378047699197772
953,60,Random Forest,0.950458697348984
954,65,Random Forest,0.5576322340503037
955,70,Random Forest,0.562958291949025
956,75,Random Forest,0.5471636965791817
957,80,Random Forest,0.8481383995839813
958,85,Random Forest,0.48837535336903826
959,90,Random Forest,0.5377242334192752
960,95,Random Forest,0.7727349863557909
961,100,Random Forest,0.6125284132810893
962,105,Random Forest,0.6466011921653797
963,110,Random Forest,0.4205148050955678
964,115,Random Forest,0.7068386919651095
965,120,Random Forest,0.5762514277950151
966,20,Random Forest,0.43889680196234837
967,25,Random Forest,0.9736360242209405
968,30,Random Forest,0.9596830804375863
969,35,Random Forest,1.0610380967481043
970,40,Random Forest,0.7343601291512233
971,45,Random Forest,0.4931961078394828
972,50,Random Forest,0.8099315916218378
973,55,Random Forest,0.8372597095969062
974,60,Random Forest,0.4577335729661638
975,65,Random Forest,0.5611306703997644
976,70,Random Forest,0.5030173186721021
977,75,Random Forest,0.5406711402142591
978,80,Random Forest,0.789686630762261
979,85,Random Forest,0.9009094722006195
980,90,Random Forest,0.5165883089135335
981,95,Random Forest,0.576679148629853
982,100,Random Forest,0.5148855055748259
983,105,Random Forest,0.5593633649705115
984,110,Random Forest,0.3778767265168775
985,115,Random Forest,0.31553744952251933
986,120,Random Forest,0.46265584778207236
987,20,Random Forest,0.23190829964688758
988,25,Random Forest,1.4899944589214797
989,30,Random Forest,0.7153335789588869
990,35,Random Forest,0.39935091804189454
991,40,Random Forest,0.4703694653937734
992,45,Random Forest,0.4989783865115717
993,50,Random Forest,0.7495461848222075
994,55,Random Forest,0.5914441510506697
995,60,Random Forest,0.3177932098494513
996,65,Random Forest,0.45586263898838103
997,70,Random Forest,0.5084163176777327
998,75,Random Forest,0.3925541137473853
999,80,Random Forest,0.5030869745667451
1000,85,Random Forest,0.5428268323378839
1001,90,Random Forest,0.460285337482117
1002,95,Random Forest,0.5015126915846305
1003,100,Random Forest,0.7209812105881981
1004,105,Random Forest,0.690030636905286
1005,110,Random Forest,0.703298065266417
1006,115,Random Forest,0.5816771553984917
1007,120,Random Forest,0.43400749154113827
1008,20,Random Forest,0.195999353617833
1009,25,Random Forest,1.2668293050799555
1010,30,Random Forest,0.9715285908671615
1011,35,Random Forest,0.45827449782408636
1012,40,Random Forest,0.7020288912651269
1013,45,Random Forest,0.5055174140588163
1014,50,Random Forest,0.6186895550030254
1015,55,Random Forest,0.8694966898866888
1016,60,Random Forest,0.5166402550622756
1017,65,Random Forest,0.35291365707552946
1018,70,Random Forest,0.7203905246071599
1019,75,Random Forest,0.7558840256296745
1020,80,Random Forest,0.7363440596109452
1021,85,Random Forest,0.8018115993540451
1022,90,Random Forest,0.6598124958849315
1023,95,Random Forest,0.6047336603413228
1024,100,Random Forest,0.4310074034262069
1025,105,Random Forest,0.4188178516220997
1026,110,Random Forest,0.6516582269237969
1027,115,Random Forest,0.4652789691245869
1028,120,Random Forest,0.5875947631134936
1029,20,Random Forest,0.6813424730596171
1030,25,Random Forest,1.0438942093030383
1031,30,Random Forest,0.1347972656208162
1032,35,Random Forest,0.5132015243880372
1033,40,Random Forest,0.5518856443990826
1034,45,Random Forest,0.9146443734218034
1035,50,Random Forest,1.0305633724709844
1036,55,Random Forest,0.5756634019176368
1037,60,Random Forest,0.46785440673806783
1038,65,Random Forest,0.6330096669056947
1039,70,Random Forest,0.40351138682506466
1040,75,Random Forest,0.5011787392589757
1041,80,Random Forest,0.7666989423073679
1042,85,Random Forest,0.6605986791558686
1043,90,Random Forest,0.5650113098101133
1044,95,Random Forest,0.6587779285121872
1045,100,Random Forest,0.6239950699877784
1046,105,Random Forest,0.8252459982056808
1047,110,Random Forest,0.6519264303839094
1048,115,Random Forest,0.699738180164691
1049,120,Random Forest,0.5737951358181297
1050,20,Random Forest,0.40473005960265146
1051,25,Random Forest,0.9128635272049269
1052,30,Random Forest,0.20597571583551452
1053,35,Random Forest,0.3481740723965037
1054,40,Random Forest,0.3640658136584495
1055,45,Random Forest,0.8240269252003168
1056,50,Random Forest,0.4515179396122281
1057,55,Random Forest,0.43008752050123
1058,60,Random Forest,0.29456396261768436
1059,65,Random Forest,0.28151600009119765
1060,70,Random Forest,0.46955950325072143
1061,75,Random Forest,0.7034097695082345
1062,80,Random Forest,0.6151440903865314
1063,85,Random Forest,0.4769846766424304
1064,90,Random Forest,0.5545742330647339
1065,95,Random Forest,0.2977387592647052
1066,100,Random Forest,0.7871240795485737
1067,105,Random Forest,0.6374763489714468
1068,110,Random Forest,0.6764669078123705
1069,115,Random Forest,0.5099866851443042
1070,120,Random Forest,0.41986631889325654
1071,20,Random Forest,0.8257484245172602
1072,25,Random Forest,0.6702447904791642
1073,30,Random Forest,0.9067678309691428
1074,35,Random Forest,0.9811609256026413
1075,40,Random Forest,0.9423684861508522
1076,45,Random Forest,0.6799670360883423
1077,50,Random Forest,0.38671034165551
1078,55,Random Forest,0.7878134062017935
1079,60,Random Forest,0.5934188796267534
1080,65,Random Forest,0.7503095954876328
1081,70,Random Forest,0.567331892777256
1082,75,Random Forest,0.3858375349702408
1083,80,Random Forest,0.5531177626661057
1084,85,Random Forest,0.5239503203998831
1085,90,Random Forest,0.49585925121060626
1086,95,Random Forest,0.5115287782447655
1087,100,Random Forest,0.5693710115506265
1088,105,Random Forest,0.4296211356963551
1089,110,Random Forest,0.575915191904059
1090,115,Random Forest,0.49865357711473984
1091,120,Random Forest,0.39557975075608853
1092,20,Random Forest,1.2505867430908797
1093,25,Random Forest,0.9114014928337874
1094,30,Random Forest,0.3673691490943913
1095,35,Random Forest,0.6329601016308678
1096,40,Random Forest,0.7462939396551205
1097,45,Random Forest,0.8872802315184373
1098,50,Random Forest,1.1373530730021875
1099,55,Random Forest,0.15588217995969542
1100,60,Random Forest,0.6257125968646667
1101,65,Random Forest,0.44164689207626756
1102,70,Random Forest,0.480596533613219
1103,75,Random Forest,0.34034896250117147
1104,80,Random Forest,0.5830417749575509
1105,85,Random Forest,0.5755281815194926
1106,90,Random Forest,0.5134145513576114
1107,95,Random Forest,0.49362996790679337
1108,100,Random Forest,0.6294384971176427
1109,105,Random Forest,0.49393149949608983
1110,110,Random Forest,0.5244654433292841
1111,115,Random Forest,0.5658372515547508
1112,120,Random Forest,0.5512345386446369
1113,20,Random Forest,1.0937064419200226
1114,25,Random Forest,0.5673253946079871
1115,30,Random Forest,1.0337527707539274
1116,35,Random Forest,1.3836423942987162
1117,40,Random Forest,0.9289639388250515
