,Size,Method,MSE
4627,55,Linear Regression,3.8376543287248266
4628,60,Linear Regression,0.7575240602651913
4629,65,Linear Regression,3.990757906060921
4630,70,Linear Regression,7.3912264231733875
4631,75,Linear Regression,2.023229561014088
4632,80,Linear Regression,4.513717436488364
4633,85,Linear Regression,0.8388564742535256
4634,90,Linear Regression,0.6152400067692989
4635,95,Linear Regression,0.246952943188096
4636,100,Linear Regression,0.4139656362094689
4637,105,Linear Regression,0.641243254961625
4638,110,Linear Regression,0.2156753190701707
4639,115,Linear Regression,1.6393352891379411
4640,120,Linear Regression,0.23355709998087548
4641,20,Linear Regression,3.0810643422886312
4642,25,Linear Regression,0.376414479205271
4643,30,Linear Regression,0.30783044633255113
4644,35,Linear Regression,0.43797295857908836
4645,40,Linear Regression,0.6172578738735512
4646,45,Linear Regression,0.7732423403347153
4647,50,Linear Regression,0.48106657934919844
4648,55,Linear Regression,1.15625049406961
4649,60,Linear Regression,0.35014134920830964
4650,65,Linear Regression,0.5348076262417192
4651,70,Linear Regression,23.469673765111626
4652,75,Linear Regression,22.531567343716347
4653,80,Linear Regression,691.7617133701183
4654,85,Linear Regression,7.228904261775504
4655,90,Linear Regression,1.1979379322104071
4656,95,Linear Regression,0.8225253709432631
4657,100,Linear Regression,0.30007367259790985
4658,105,Linear Regression,0.41061437660291894
4659,110,Linear Regression,0.27921674932320373
4660,115,Linear Regression,0.48716250041892567
4661,120,Linear Regression,0.353324936519042
4662,20,Linear Regression,0.05154231248907904
4663,25,Linear Regression,0.2718867671364392
4664,30,Linear Regression,2.423619713681867
4665,35,Linear Regression,0.6821351024151363
4666,40,Linear Regression,1.0923695608128352
4667,45,Linear Regression,1.5215505493571266
4668,50,Linear Regression,0.4012828365232245
4669,55,Linear Regression,0.5276549751351237
4670,60,Linear Regression,6.088938804562644
4671,65,Linear Regression,1.936655004779221
4672,70,Linear Regression,1.8103742650889914
4673,75,Linear Regression,12.083436702790893
4674,80,Linear Regression,3262.1895180415863
4675,85,Linear Regression,1.156196696214156
4676,90,Linear Regression,1.8287133438761751
4677,95,Linear Regression,0.35863170506069836
4678,100,Linear Regression,0.43496210790095935
4679,105,Linear Regression,0.33978030710793966
4680,110,Linear Regression,0.382403001724807
4681,115,Linear Regression,0.36009516136701797
4682,120,Linear Regression,0.2794004330664866
4683,20,Linear Regression,0.07472484792877639
4684,25,Linear Regression,3.9781112160189664
4685,30,Linear Regression,0.32915035849512314
4686,35,Linear Regression,0.6339166904523371
4687,40,Linear Regression,0.7947958862122251
4688,45,Linear Regression,2.430005214798428
4689,50,Linear Regression,0.48610800333061777
4690,55,Linear Regression,1.1630191923420918
4691,60,Linear Regression,2.441903973621749
4692,65,Linear Regression,0.44272604410179006
4693,70,Linear Regression,18.108552889900416
4694,75,Linear Regression,2.2454419084058173
4695,80,Linear Regression,6.30075009481722
4696,85,Linear Regression,0.5713959071469287
4697,90,Linear Regression,0.5054712883955249
4698,95,Linear Regression,0.7308482610724248
4699,100,Linear Regression,0.4340025882504738
4700,105,Linear Regression,0.17838368898525578
4701,110,Linear Regression,0.31011151991244845
4702,115,Linear Regression,0.3675196606871771
4703,120,Linear Regression,0.26969922244213956
4704,20,Linear Regression,1.3299156136766306
4705,25,Linear Regression,0.8206576216761517
4706,30,Linear Regression,0.8289050105957433
4707,35,Linear Regression,0.37055262638029135
4708,40,Linear Regression,3.535441430596765
4709,45,Linear Regression,0.9232579415588271
4710,50,Linear Regression,1.015872024382991
4711,55,Linear Regression,3.71019910856165
4712,60,Linear Regression,2.122009347643639
4713,65,Linear Regression,1.659965473602799
4714,70,Linear Regression,11.617695594680683
4715,75,Linear Regression,27.964252582148575
4716,80,Linear Regression,379.5827458611209
4717,85,Linear Regression,1.9422239299481996
4718,90,Linear Regression,0.4565689154306273
4719,95,Linear Regression,0.35358127902230013
4720,100,Linear Regression,0.4015249101569123
4721,105,Linear Regression,0.24170387127207033
4722,110,Linear Regression,0.323089218963998
4723,115,Linear Regression,0.22637737248436735
4724,120,Linear Regression,0.253668326751894
4725,20,Linear Regression,1.527462539325765
4726,25,Linear Regression,0.17225825409372322
4727,30,Linear Regression,1.4381780197599785
4728,35,Linear Regression,0.12070381896863273
4729,40,Linear Regression,0.3981758414851082
4730,45,Linear Regression,0.8002065085893459
4731,50,Linear Regression,0.8323980172042139
4732,55,Linear Regression,1.4302543169481188
4733,60,Linear Regression,14.786670170630245
4734,65,Linear Regression,1.0917786377897796
4735,70,Linear Regression,1.3239748883805056
4736,75,Linear Regression,3.2705934032267714
4737,80,Linear Regression,18.254479589431515
4738,85,Linear Regression,1.870178579577736
4739,90,Linear Regression,1.1487046423351188
4740,95,Linear Regression,0.45192088850677203
4741,100,Linear Regression,0.22592315896320914
4742,105,Linear Regression,0.5506931089392657
4743,110,Linear Regression,0.29836734897906125
4744,115,Linear Regression,0.5429046430882231
4745,120,Linear Regression,0.8690344018406896
4746,20,Linear Regression,2.1490793262042622
4747,25,Linear Regression,1.1170496447021887
4748,30,Linear Regression,1.3445099100792648
4749,35,Linear Regression,1.8371734219091387
4750,40,Linear Regression,0.15938806585467874
4751,45,Linear Regression,0.9403176657194408
4752,50,Linear Regression,0.20722122755007105
4753,55,Linear Regression,1.2418703974128869
4754,60,Linear Regression,0.765135218283349
4755,65,Linear Regression,0.9071926021140574
4756,70,Linear Regression,2.691131551759961
4757,75,Linear Regression,49.66796963607746
4758,80,Linear Regression,11.999008005328978
4759,85,Linear Regression,1.1409023924842414
4760,90,Linear Regression,3.399346119614731
4761,95,Linear Regression,0.792934145600376
4762,100,Linear Regression,0.9327158211487877
4763,105,Linear Regression,0.7455818711823566
4764,110,Linear Regression,0.3991826483521024
4765,115,Linear Regression,0.4737102787974277
4766,120,Linear Regression,0.25171556857645633
4767,20,Linear Regression,0.3273802585715486
4768,25,Linear Regression,1.9907240480859134
4769,30,Linear Regression,0.24841839746749983
4770,35,Linear Regression,1.419238452215414
4771,40,Linear Regression,4.215519170960898
4772,45,Linear Regression,2.681590822323505
4773,50,Linear Regression,1.2485768547640854
4774,55,Linear Regression,0.2174405048643094
4775,60,Linear Regression,0.5438636418608186
4776,65,Linear Regression,0.8540260052125941
4777,70,Linear Regression,6.428368426783016
4778,75,Linear Regression,10.241711484758364
4779,80,Linear Regression,0.7775077900481231
4780,85,Linear Regression,2.1161644314905006
4781,90,Linear Regression,1.1888847303322219
4782,95,Linear Regression,1.8899424383228889
4783,100,Linear Regression,4.279249545417044
4784,105,Linear Regression,0.37559159259467934
4785,110,Linear Regression,0.12629262681282258
4786,115,Linear Regression,0.3566218443917553
4787,120,Linear Regression,0.23185500584027294
4788,20,Linear Regression,1.229666175260851
4789,25,Linear Regression,1.1129150222872526
4790,30,Linear Regression,1.6311795688340365
4791,35,Linear Regression,1.124889997386847
4792,40,Linear Regression,0.48552947272351815
4793,45,Linear Regression,0.9607128238135753
4794,50,Linear Regression,1.845544714599671
4795,55,Linear Regression,0.7219499837035401
4796,60,Linear Regression,0.8783875769568544
4797,65,Linear Regression,3.6301412027745794
4798,70,Linear Regression,2.709817348225037
4799,75,Linear Regression,7.309078153181108
4800,80,Linear Regression,20.422971135108156
4801,85,Linear Regression,1.087453612319612
4802,90,Linear Regression,3.8787639913977987
4803,95,Linear Regression,0.3251547123928897
4804,100,Linear Regression,0.3931529453908814
4805,105,Linear Regression,0.4518756797545202
4806,110,Linear Regression,0.29473693183224436
4807,115,Linear Regression,0.25835529039695143
4808,120,Linear Regression,0.2832959570672759
4809,20,Linear Regression,1.5896978780625797
4810,25,Linear Regression,49.75972117945904
4811,30,Linear Regression,1.464686979141283
4812,35,Linear Regression,0.7220839907049467
4813,40,Linear Regression,0.40644316258240487
4814,45,Linear Regression,0.7577362411454202
4815,50,Linear Regression,0.48347661879297893
4816,55,Linear Regression,2.9358068171655236
4817,60,Linear Regression,3.918932040364544
4818,65,Linear Regression,1.5276951037569546
4819,70,Linear Regression,1.309358437401169
4820,75,Linear Regression,31.78862426084225
4821,80,Linear Regression,10.164171659115826
4822,85,Linear Regression,0.7877925082303193
4823,90,Linear Regression,0.6020631900732357
4824,95,Linear Regression,0.41139910490952114
4825,100,Linear Regression,0.5636239290254073
4826,105,Linear Regression,0.3695409138328507
4827,110,Linear Regression,0.2890142442277923
4828,115,Linear Regression,0.47873381868785786
4829,120,Linear Regression,0.15274275636290255
4830,20,Linear Regression,1.8625792689417553
4831,25,Linear Regression,0.8484810113492871
4832,30,Linear Regression,0.8100782134954428
4833,35,Linear Regression,0.5538780874181871
4834,40,Linear Regression,0.29429601811180495
4835,45,Linear Regression,0.6275480361253734
4836,50,Linear Regression,0.8329024781797653
4837,55,Linear Regression,6.118200111749346
4838,60,Linear Regression,1.1018487023108976
4839,65,Linear Regression,2.6553702264487837
4840,70,Linear Regression,4.630255373041304
4841,75,Linear Regression,0.9069448400442734
4842,80,Linear Regression,8.372041523036195
4843,85,Linear Regression,1.9293340180824163
4844,90,Linear Regression,1.986530402545634
4845,95,Linear Regression,0.6143499028082707
4846,100,Linear Regression,0.4758815508727922
4847,105,Linear Regression,0.6973331571069572
4848,110,Linear Regression,0.20748910036992835
4849,115,Linear Regression,0.46823915527579063
4850,120,Linear Regression,0.39429642986945623
4851,20,Linear Regression,0.6504571614013386
4852,25,Linear Regression,0.2861889978008194
4853,30,Linear Regression,0.7474097196015421
4854,35,Linear Regression,0.4823664536648879
4855,40,Linear Regression,4.000691750588364
4856,45,Linear Regression,0.3761586763780772
4857,50,Linear Regression,1.0924023978861845
4858,55,Linear Regression,1.1603737896944046
4859,60,Linear Regression,1.9629390646887466
4860,65,Linear Regression,0.7715284179316714
4861,70,Linear Regression,2.6474673902074413
4862,75,Linear Regression,3.268887471777093
4863,80,Linear Regression,6.57427390428158
4864,85,Linear Regression,0.6043840562866978
4865,90,Linear Regression,0.4626373955564806
4866,95,Linear Regression,0.6349881426672455
4867,100,Linear Regression,0.6686151355778794
4868,105,Linear Regression,0.5739372323400463
4869,110,Linear Regression,0.2221664589376099
4870,115,Linear Regression,0.4334268593378344
4871,120,Linear Regression,0.19422286425940638
4872,20,Linear Regression,1.1583034066305216
4873,25,Linear Regression,0.40639426806986584
4874,30,Linear Regression,1.076104601437389
4875,35,Linear Regression,0.9984311124546258
4876,40,Linear Regression,1.1576536687778822
4877,45,Linear Regression,1.9255424687756846
4878,50,Linear Regression,0.6756734045107949
4879,55,Linear Regression,0.5360692200419394
4880,60,Linear Regression,1.0820447556117696
4881,65,Linear Regression,0.7574497231091164
4882,70,Linear Regression,2.5843949539612288
4883,75,Linear Regression,2.3604854173042447
4884,80,Linear Regression,3.621026799779046
4885,85,Linear Regression,2.209387702074737
4886,90,Linear Regression,2.2335736051093815
4887,95,Linear Regression,0.20613906523166747
4888,100,Linear Regression,0.5314626188829271
4889,105,Linear Regression,0.7055511689163841
4890,110,Linear Regression,0.17557189658038647
4891,115,Linear Regression,0.3123248186135635
4892,120,Linear Regression,0.29796763496312956
4893,20,Linear Regression,0.41988753880414237
4894,25,Linear Regression,4.64604439370677
4895,30,Linear Regression,0.3298702885079843
4896,35,Linear Regression,0.3712407997279043
4897,40,Linear Regression,0.35228328555389976
4898,45,Linear Regression,0.6325283289771081
4899,50,Linear Regression,0.9741125848118068
4900,55,Linear Regression,0.37444989810614343
4901,60,Linear Regression,0.7372553172684505
4902,65,Linear Regression,1.5643619360124161
4903,70,Linear Regression,0.4173517745228135
4904,75,Linear Regression,11.19568813589238
4905,80,Linear Regression,21.06816442100711
4906,85,Linear Regression,0.9177990592924907
4907,90,Linear Regression,1.2280823946359598
4908,95,Linear Regression,0.3991942012665105
4909,100,Linear Regression,0.6786946819030593
4910,105,Linear Regression,0.3263462714304484
4911,110,Linear Regression,0.5514317635103453
4912,115,Linear Regression,0.35965255343318303
4913,120,Linear Regression,0.38602236461594225
4914,20,Linear Regression,0.24325644024800375
4915,25,Linear Regression,0.404194105029419
4916,30,Linear Regression,2.3097021688989567
4917,35,Linear Regression,0.7357496910606851
4918,40,Linear Regression,0.33695576370783
4919,45,Linear Regression,1.0658080737267273
4920,50,Linear Regression,2.4143584389609667
4921,55,Linear Regression,0.6386054937658969
4922,60,Linear Regression,3.3509016841212484
4923,65,Linear Regression,0.7807949857019495
4924,70,Linear Regression,2.262288350271338
4925,75,Linear Regression,2.2690600630389826
4926,80,Linear Regression,10.434461464017689
4927,85,Linear Regression,1.2412679515464558
4928,90,Linear Regression,0.5189377305656154
4929,95,Linear Regression,1.2418145804946052
4930,100,Linear Regression,0.26017963016264734
4931,105,Linear Regression,0.3488978596927404
4932,110,Linear Regression,0.22252340610849838
4933,115,Linear Regression,0.37822108564305773
4934,120,Linear Regression,0.3089134624766051
4935,20,Linear Regression,0.13470851130245612
4936,25,Linear Regression,0.2549768645310479
4937,30,Linear Regression,1.6335450662091837
4938,35,Linear Regression,0.34320315769833476
4939,40,Linear Regression,0.4612405714011908
4940,45,Linear Regression,1.8100043268942398
4941,50,Linear Regression,0.6436701098077193
4942,55,Linear Regression,0.3576715690727973
4943,60,Linear Regression,1.0325851466728106
4944,65,Linear Regression,4.995421789104369
4945,70,Linear Regression,6.501373339981053
4946,75,Linear Regression,3.1713276768457725
4947,80,Linear Regression,32.52321130630379
4948,85,Linear Regression,1.5510163727422515
4949,90,Linear Regression,4.046926420907054
4950,95,Linear Regression,1.0993405187319076
4951,100,Linear Regression,0.4746511296194768
4952,105,Linear Regression,0.2932500444586066
4953,110,Linear Regression,0.33161444501215903
4954,115,Linear Regression,0.2714459775934513
4955,120,Linear Regression,0.2751859517639115
4956,20,Linear Regression,0.8023755052898386
4957,25,Linear Regression,1.4761661129374082
4958,30,Linear Regression,0.5719968866760944
4959,35,Linear Regression,1.3841930915856167
4960,40,Linear Regression,2.236941720183576
4961,45,Linear Regression,0.2561058217661894
4962,50,Linear Regression,1.7390177679733454
4963,55,Linear Regression,0.41218912158104093
4964,60,Linear Regression,0.409606139294678
4965,65,Linear Regression,0.321905205271889
4966,70,Linear Regression,8.191631611133369
4967,75,Linear Regression,15.11222642531674
4968,80,Linear Regression,2.7598763338222754
4969,85,Linear Regression,1.08012645044726
4970,90,Linear Regression,1.1991711044743474
4971,95,Linear Regression,0.407579200274217
4972,100,Linear Regression,0.527266707752498
4973,105,Linear Regression,0.4075649109294751
4974,110,Linear Regression,0.7825680401210079
4975,115,Linear Regression,0.4125190911471846
4976,120,Linear Regression,0.29517859006831204
4977,20,Linear Regression,1.0648664423328356
4978,25,Linear Regression,0.5730824944628866
4979,30,Linear Regression,0.38833524243855405
4980,35,Linear Regression,0.6502389921769762
4981,40,Linear Regression,10.677680349163955
4982,45,Linear Regression,1.4464389138089506
4983,50,Linear Regression,0.47219459591399726
4984,55,Linear Regression,1.5438712785087554
4985,60,Linear Regression,2.644753991043835
4986,65,Linear Regression,0.3415349128896517
4987,70,Linear Regression,1.8678878136031443
4988,75,Linear Regression,1.7162232091506338
4989,80,Linear Regression,166.6323696975206
4990,85,Linear Regression,0.7008869284308882
4991,90,Linear Regression,0.7058649766735131
4992,95,Linear Regression,0.644145535071757
4993,100,Linear Regression,0.4921281035925257
4994,105,Linear Regression,0.9433108955094633
4995,110,Linear Regression,0.3626575799667368
4996,115,Linear Regression,0.17413215643766566
4997,120,Linear Regression,0.3177969757639238
4998,20,Linear Regression,0.7245965047232794
4999,25,Linear Regression,1.8180706085591585
5000,30,Linear Regression,0.42011473984592834
5001,35,Linear Regression,0.2741271047170351
5002,40,Linear Regression,0.5787235852884972
5003,45,Linear Regression,0.251239567806835
5004,50,Linear Regression,1.0667325851269869
5005,55,Linear Regression,1.1649097561049915
5006,60,Linear Regression,2.1985254735060824
5007,65,Linear Regression,2.0484402539141238
5008,70,Linear Regression,1.0987305731191983
5009,75,Linear Regression,6.410759613814735
5010,80,Linear Regression,217.4077728271969
5011,85,Linear Regression,4.535262879716662
5012,90,Linear Regression,1.0014884842809846
5013,95,Linear Regression,0.8067573672869723
5014,100,Linear Regression,0.35966304104243624
5015,105,Linear Regression,0.3487724712181611
5016,110,Linear Regression,0.259892263787668
5017,115,Linear Regression,0.43124050543581766
5018,120,Linear Regression,0.3474373403278375
5019,20,Linear Regression,2.084271523059404
5020,25,Linear Regression,2.3469493906697134
5021,30,Linear Regression,1.9613185257535495
5022,35,Linear Regression,1.4564107577965661
5023,40,Linear Regression,0.14167677885732535
5024,45,Linear Regression,0.3884826566623848
5025,50,Linear Regression,0.38751211788804096
5026,55,Linear Regression,0.8661418523146842
5027,60,Linear Regression,0.8887027984650523
5028,65,Linear Regression,0.605199763723357
5029,70,Linear Regression,4.823873155024408
5030,75,Linear Regression,4.032227537925379
5031,80,Linear Regression,46.765777003834955
5032,85,Linear Regression,1.4958218324901325
5033,90,Linear Regression,1.321686782917194
5034,95,Linear Regression,0.35770985885647544
5035,100,Linear Regression,0.5342102423337215
5036,105,Linear Regression,0.8090670863237049
5037,110,Linear Regression,0.8063068333957635
5038,115,Linear Regression,0.3549836196229723
5039,120,Linear Regression,0.42677938498445167
5040,20,Linear Regression,1.7553354483979215
5041,25,Linear Regression,0.8884369281531349
5042,30,Linear Regression,6.221545446976653
5043,35,Linear Regression,0.4320164237042137
5044,40,Linear Regression,8.438828479298238
5045,45,Linear Regression,0.3110653848806325
5046,50,Linear Regression,0.9675405459094917
5047,55,Linear Regression,1.363308932383856
5048,60,Linear Regression,1.390478933661303
5049,65,Linear Regression,0.9625632844349584
5050,70,Linear Regression,0.7535211873987036
5051,75,Linear Regression,3.772600146168842
5052,80,Linear Regression,1617.804644411549
5053,85,Linear Regression,0.8942249381553277
5054,90,Linear Regression,0.5793362826694894
5055,95,Linear Regression,0.44503601761861944
5056,100,Linear Regression,0.4096199347749077
5057,105,Linear Regression,0.3989729169149755
5058,110,Linear Regression,0.3234015165141905
5059,115,Linear Regression,0.4248106385510369
5060,120,Linear Regression,0.3719670928020949
5061,20,Linear Regression,0.27970277505150676
5062,25,Linear Regression,2.537306347076962
5063,30,Linear Regression,0.2645174736211318
5064,35,Linear Regression,0.5980884133247916
5065,40,Linear Regression,0.19447279668965856
5066,45,Linear Regression,1.1936075414502016
5067,50,Linear Regression,1.0383259050302207
5068,55,Linear Regression,1.4754982134877999
5069,60,Linear Regression,0.729936941225406
5070,65,Linear Regression,1.868174916756493
5071,70,Linear Regression,1.4512092714211728
5072,75,Linear Regression,6.224293694032785
5073,80,Linear Regression,7.548366813562576
5074,85,Linear Regression,0.7521070102036633
5075,90,Linear Regression,0.5967215687605145
5076,95,Linear Regression,0.9823412163151988
5077,100,Linear Regression,0.3304777051157263
5078,105,Linear Regression,0.4401868201674247
5079,110,Linear Regression,0.5876205974788324
5080,115,Linear Regression,0.2281249622681503
5081,120,Linear Regression,0.24827336745185857
5082,20,Linear Regression,0.26667939207567476
5083,25,Linear Regression,0.2452402019252904
5084,30,Linear Regression,0.6497802742452459
5085,35,Linear Regression,1.7430213868817277
5086,40,Linear Regression,1.086473410638169
5087,45,Linear Regression,1.3030396197774037
5088,50,Linear Regression,1.7693955413367632
5089,55,Linear Regression,2.0112387657719006
5090,60,Linear Regression,1.02656629477217
5091,65,Linear Regression,1.8192074154654991
5092,70,Linear Regression,7.555499716751074
5093,75,Linear Regression,9.660540331828487
5094,80,Linear Regression,5.7290784171129125
5095,85,Linear Regression,1.4365803473734515
5096,90,Linear Regression,0.6109730151724192
5097,95,Linear Regression,0.42329383540305937
5098,100,Linear Regression,0.6358668231266948
5099,105,Linear Regression,0.47423624023429023
5100,110,Linear Regression,0.5039302070124784
5101,115,Linear Regression,0.2985840929915508
5102,120,Linear Regression,0.19718931134550907
5103,20,Linear Regression,0.19931583484559004
5104,25,Linear Regression,0.5465017936040107
5105,30,Linear Regression,1.0000456688998005
5106,35,Linear Regression,0.3298980694192693
5107,40,Linear Regression,8.975329627873695
5108,45,Linear Regression,0.6852556720082659
5109,50,Linear Regression,0.9409422171577744
5110,55,Linear Regression,2.2158962292065016
5111,60,Linear Regression,0.5272491840032489
5112,65,Linear Regression,2.076647651421282
5113,70,Linear Regression,8.489671529990321
5114,75,Linear Regression,10.945521489385772
5115,80,Linear Regression,6.176856239680214
5116,85,Linear Regression,1.2300616419854649
5117,90,Linear Regression,0.47694900972826904
5118,95,Linear Regression,0.7244610777873277
5119,100,Linear Regression,0.6216124134375889
5120,105,Linear Regression,0.5195308955643367
5121,110,Linear Regression,0.2541354211864867
5122,115,Linear Regression,0.3202039082472329
5123,120,Linear Regression,0.29870265900081877
5124,20,Linear Regression,1.3001362656014115
5125,25,Linear Regression,1.58822729548295
5126,30,Linear Regression,1.4192744523474456
5127,35,Linear Regression,2.5686977965681543
5128,40,Linear Regression,0.31758975641787657
5129,45,Linear Regression,5.053616613884863
5130,50,Linear Regression,0.6146122382943978
5131,55,Linear Regression,0.2958612215614611
5132,60,Linear Regression,1.6638491017815313
5133,65,Linear Regression,1.1549105619928022
5134,70,Linear Regression,1.1051025600239508
5135,75,Linear Regression,1.2708311522440525
5136,80,Linear Regression,12188.315582360443
5137,85,Linear Regression,2.0287674815958963
5138,90,Linear Regression,0.5427745284790472
5139,95,Linear Regression,0.3961486377592588
5140,100,Linear Regression,0.22425405575303015
5141,105,Linear Regression,0.42786387681198523
5142,110,Linear Regression,0.19346049937668255
5143,115,Linear Regression,0.5354516822171306
5144,120,Linear Regression,0.33588834526516176
5145,20,Linear Regression,0.6313489907603569
5146,25,Linear Regression,1.8638609155729557
5147,30,Linear Regression,0.7089447495839633
5148,35,Linear Regression,0.41164530950789036
5149,40,Linear Regression,0.4375733074493031
5150,45,Linear Regression,0.9494108042200801
5151,50,Linear Regression,2.442404206241126
5152,55,Linear Regression,1.1218972776091742
5153,60,Linear Regression,0.7221465461453765
5154,65,Linear Regression,0.8516327195492728
5155,70,Linear Regression,13.71380635039665
5156,75,Linear Regression,4.7593766690956025
5157,80,Linear Regression,11.564955884879147
5158,85,Linear Regression,3.7764708488743897
5159,90,Linear Regression,1.142489029983065
5160,95,Linear Regression,0.7561178929116663
5161,100,Linear Regression,0.551434898614368
5162,105,Linear Regression,0.4543298351135895
5163,110,Linear Regression,0.22471155721264352
5164,115,Linear Regression,0.3919033981328791
5165,120,Linear Regression,0.17494167828991947
5166,20,Linear Regression,1.2483319753135498
5167,25,Linear Regression,0.4306210633978429
5168,30,Linear Regression,0.3658247905035605
5169,35,Linear Regression,0.5384905950945414
5170,40,Linear Regression,0.5634661619634185
5171,45,Linear Regression,4.988227847519106
5172,50,Linear Regression,0.7265005706490983
5173,55,Linear Regression,0.3200483846689741
5174,60,Linear Regression,3.7360860337548227
5175,65,Linear Regression,1.2835018408221843
5176,70,Linear Regression,0.6400961938137583
5177,75,Linear Regression,9.901915592444054
5178,80,Linear Regression,21.77432338688925
5179,85,Linear Regression,1.1888538726167324
5180,90,Linear Regression,0.529250205994473
5181,95,Linear Regression,0.28155249178064884
5182,100,Linear Regression,0.7988420901760576
5183,105,Linear Regression,0.29945718324559256
5184,110,Linear Regression,0.43839777439957356
5185,115,Linear Regression,0.27757769983968056
5186,120,Linear Regression,0.2528549728629898
5187,20,Linear Regression,3.8426600019286674
5188,25,Linear Regression,0.7491747983165096
5189,30,Linear Regression,0.15477370175070435
5190,35,Linear Regression,0.6297802209271044
5191,40,Linear Regression,0.4459546425586876
5192,45,Linear Regression,0.48020547133874497
5193,50,Linear Regression,1.8529496971231363
5194,55,Linear Regression,1.2087058053454327
5195,60,Linear Regression,2.1978507965113203
5196,65,Linear Regression,1.471144155717241
5197,70,Linear Regression,6.212128706247673
5198,75,Linear Regression,128.592773518178
5199,80,Linear Regression,142.17242123154358
5200,85,Linear Regression,3.201504560849216
5201,90,Linear Regression,1.068357924466465
5202,95,Linear Regression,0.5161103985554188
5203,100,Linear Regression,0.3506110069312965
5204,105,Linear Regression,0.24915331344292582
5205,110,Linear Regression,0.24222249370700155
5206,115,Linear Regression,0.221660407865971
5207,120,Linear Regression,0.15961906194711203
5208,20,Linear Regression,1.7645864543645795
5209,25,Linear Regression,5.728956684765815
5210,30,Linear Regression,3.624117198136164
5211,35,Linear Regression,0.3438759463591336
5212,40,Linear Regression,2.0161419657923085
5213,45,Linear Regression,1.549236973952926
5214,50,Linear Regression,1.800341110286821
5215,55,Linear Regression,0.8553873837912238
5216,60,Linear Regression,0.9689370368840696
5217,65,Linear Regression,1.3231652759378407
5218,70,Linear Regression,0.680913489690675
5219,75,Linear Regression,1.6343204019800865
5220,80,Linear Regression,9.083629019717828
5221,85,Linear Regression,1.1256781855999112
5222,90,Linear Regression,0.28663477237511054
5223,95,Linear Regression,1.0668922329965183
5224,100,Linear Regression,0.6511366715886822
5225,105,Linear Regression,0.3697718161853256
5226,110,Linear Regression,0.25964807044422117
5227,115,Linear Regression,0.5411527936612675
5228,120,Linear Regression,0.33868286548267407
5229,20,Linear Regression,0.14005275524763627
5230,25,Linear Regression,0.07031954290316708
5231,30,Linear Regression,0.6624573813586541
5232,35,Linear Regression,14.225810785578028
5233,40,Linear Regression,0.3336156353748304
5234,45,Linear Regression,1.0099667343741632
5235,50,Linear Regression,1.2436015528393254
5236,55,Linear Regression,0.490989406658892
5237,60,Linear Regression,0.33732023599270927
5238,65,Linear Regression,3.1959645032231134
5239,70,Linear Regression,30.03255153321186
5240,75,Linear Regression,19.06468751015739
5241,80,Linear Regression,6.077874870774332
5242,85,Linear Regression,0.35578963372669686
5243,90,Linear Regression,0.9206269729011427
5244,95,Linear Regression,0.5713515141547935
5245,100,Linear Regression,0.4928879728684391
5246,105,Linear Regression,0.6708221504985696
5247,110,Linear Regression,0.44323820358519816
5248,115,Linear Regression,0.2694984835445546
5249,120,Linear Regression,0.24283330840718567
5250,20,Linear Regression,3.8544330607568633
5251,25,Linear Regression,2.6213101899201177
5252,30,Linear Regression,2.758025676239495
5253,35,Linear Regression,0.36214654989644096
5254,40,Linear Regression,5.846507479907044
5255,45,Linear Regression,1.768611241433461
5256,50,Linear Regression,0.17235992422259444
5257,55,Linear Regression,1.4062444477802225
5258,60,Linear Regression,0.9230302446757647
5259,65,Linear Regression,1.146088727785266
5260,70,Linear Regression,1.0657034608931015
5261,75,Linear Regression,130.2667223190795
5262,80,Linear Regression,4628.128311699958
5263,85,Linear Regression,0.9803699456677842
5264,90,Linear Regression,0.6804606403637021
5265,95,Linear Regression,0.4041318572005583
5266,100,Linear Regression,0.4994525522555849
5267,105,Linear Regression,0.2617648810350674
5268,110,Linear Regression,0.30980274049058615
5269,115,Linear Regression,0.31200762281831074
5270,120,Linear Regression,0.19668273149864146
5271,20,Linear Regression,12.274253059469476
5272,25,Linear Regression,0.15424758778701272
5273,30,Linear Regression,2.669705610644371
5274,35,Linear Regression,1.6939021563876224
5275,40,Linear Regression,1.8040162451118587
5276,45,Linear Regression,0.8406614194431967
5277,50,Linear Regression,0.3875938547669891
5278,55,Linear Regression,1.8643774802978916
5279,60,Linear Regression,1.1795194371782147
5280,65,Linear Regression,0.8827001432300766
5281,70,Linear Regression,3.56470180380339
5282,75,Linear Regression,45.35476594851295
5283,80,Linear Regression,2.3958988878945138
5284,85,Linear Regression,2.5103572771912996
5285,90,Linear Regression,0.2588193811331485
5286,95,Linear Regression,1.175874533061561
5287,100,Linear Regression,0.39378699349089497
5288,105,Linear Regression,0.7128643369787537
5289,110,Linear Regression,0.4131458113849614
5290,115,Linear Regression,0.3928738615228293
5291,120,Linear Regression,0.16003641986539682
5292,20,Linear Regression,8.722363552948586
5293,25,Linear Regression,3.566124837121092
5294,30,Linear Regression,0.50546978100519
5295,35,Linear Regression,8.443384093277649
5296,40,Linear Regression,0.5078985908084013
5297,45,Linear Regression,0.7961988837851622
5298,50,Linear Regression,1.6377226896722568
5299,55,Linear Regression,1.9471860713338864
5300,60,Linear Regression,2.3298346853820227
