,rf_RMSE,rf_MSE,lr_RMSE,lr_MSE,hyperparams,Time
110,0.27709015523063724,0.07677895412573864,0.5890897683371487,0.3470267551595154,"{'max_depth': 6, 'max_features': 'sqrt', 'n_estimators': 100}",186.6398823261261
111,0.35493563636936676,0.12597930596492735,0.4720003172943191,0.22278429952593795,"{'max_depth': 6, 'max_features': 'sqrt', 'n_estimators': 100}",186.37760663032532
112,0.2826926348207763,0.07991512578191277,0.4888334142859958,0.238958106922504,"{'max_depth': 24, 'max_features': 'sqrt', 'n_estimators': 300}",187.55613017082214
113,0.2974193855504126,0.08845829090118495,0.584796819458027,0.34198732004822424,"{'max_depth': 12, 'max_features': 'sqrt', 'n_estimators': 1200}",189.27122926712036
114,0.2811055308426756,0.07902031947034245,0.5263557860386364,0.2770504134963508,"{'max_depth': 12, 'max_features': 'sqrt', 'n_estimators': 300}",186.74762392044067
115,0.31916236575971235,0.1018646157173364,0.4996539903943167,0.2496541101169639,"{'max_depth': 24, 'max_features': 'sqrt', 'n_estimators': 300}",186.79655957221985
116,0.30864609292826667,0.09526241067988421,0.580029046597473,0.3364336948967735,"{'max_depth': 48, 'max_features': 'sqrt', 'n_estimators': 100}",186.19436931610107
117,0.26138788128804774,0.06832362448425454,0.49957955824541717,0.24957973501668615,"{'max_depth': 12, 'max_features': 'sqrt', 'n_estimators': 300}",187.54594016075134
118,0.3627780833472835,0.13160793775712856,0.5564425727700772,0.30962833679098273,"{'max_depth': 48, 'max_features': 'sqrt', 'n_estimators': 100}",186.63576459884644
119,0.23240900667194714,0.05401394638224117,0.7752558990587441,0.6010217090253817,"{'max_depth': 24, 'max_features': 'sqrt', 'n_estimators': 300}",186.9761815071106
120,0.31928441908425537,0.1019425402699704,0.5853892747642107,0.3426806030089686,"{'max_depth': 6, 'max_features': 'sqrt', 'n_estimators': 300}",187.74360918998718
121,0.3296343448611624,0.10865880131204773,0.5754336152107022,0.33112384551445856,"{'max_depth': 6, 'max_features': 'sqrt', 'n_estimators': 600}",187.7945282459259
122,0.2707532054195731,0.07330729824497353,0.5009990007312854,0.2509999987337465,"{'max_depth': 24, 'max_features': 'sqrt', 'n_estimators': 1200}",188.71266913414001
123,0.4131619150401744,0.1707027680396643,0.5792968928839926,0.33558489010504794,"{'max_depth': 24, 'max_features': 'sqrt', 'n_estimators': 300}",187.5777518749237
124,0.3037301827119383,0.09225202389022742,0.5803457831800052,0.3368012280548136,"{'max_depth': 24, 'max_features': 'sqrt', 'n_estimators': 100}",186.53441667556763
125,0.3400696905141053,0.11564739440635936,0.47605034938149876,0.22662393514624704,"{'max_depth': 24, 'max_features': 'log2', 'n_estimators': 300}",186.65114378929138
126,0.23598077135693157,0.055686924450212415,0.48578558858887216,0.23598763808063694,"{'max_depth': 12, 'max_features': 'sqrt', 'n_estimators': 100}",186.9438076019287
127,0.22672113384493897,0.05140247253193473,0.6130119771985857,0.37578368418891933,"{'max_depth': 6, 'max_features': 'sqrt', 'n_estimators': 600}",187.62082958221436
128,0.3024202900885037,0.09145803185721472,0.7029314813338772,0.4941126674502389,"{'max_depth': 12, 'max_features': 'sqrt', 'n_estimators': 300}",188.3495216369629
129,0.29342693225739847,0.08609936457398791,0.603102195984773,0.36373225880165555,"{'max_depth': 48, 'max_features': 'sqrt', 'n_estimators': 300}",186.5834150314331
130,0.3201987915438092,0.10252726610611577,0.5417317557283587,0.2934732951645302,"{'max_depth': 24, 'max_features': 'sqrt', 'n_estimators': 300}",187.5379478931427
131,0.3577538734571823,0.1279878339736176,0.6177346912034226,0.38159614871618786,"{'max_depth': 48, 'max_features': 'sqrt', 'n_estimators': 300}",187.1545639038086
132,0.33573938645815227,0.11272093561929653,0.5627564982379168,0.31669487630900256,"{'max_depth': 48, 'max_features': 'sqrt', 'n_estimators': 1200}",189.7192940711975
133,0.27903386385915063,0.077859897180167,0.5238176793545722,0.2743849612044094,"{'max_depth': 24, 'max_features': 'sqrt', 'n_estimators': 100}",186.44875073432922
134,0.3081951481789089,0.09498424936101964,0.520916613801383,0.2713541185342992,"{'max_depth': 6, 'max_features': 'sqrt', 'n_estimators': 300}",187.34361720085144
135,0.29579329428999646,0.08749367294692845,0.5038206611601231,0.2538352586118236,"{'max_depth': 24, 'max_features': 'sqrt', 'n_estimators': 100}",186.91358494758606
136,0.27139476322443873,0.07365511750564917,0.5571317178515088,0.3103957510361733,"{'max_depth': 24, 'max_features': 'sqrt', 'n_estimators': 600}",187.42610621452332
137,0.33475865400004723,0.11206335642792332,0.4502372295612555,0.20271356288299466,"{'max_depth': 48, 'max_features': 'sqrt', 'n_estimators': 600}",187.54928493499756
138,0.31005635611319365,0.09613494396619156,0.4888554560588807,0.23897965691853626,"{'max_depth': 24, 'max_features': 'sqrt', 'n_estimators': 300}",187.4385223388672
139,0.38879943543350876,0.15116500099341515,0.48105968906594326,0.231418424444222,"{'max_depth': 6, 'max_features': 'sqrt', 'n_estimators': 300}",187.03181791305542
140,0.26456694818646503,0.06999567007269968,0.3240385418662859,0.10500097661482873,"{'max_depth': 6, 'max_features': 'sqrt', 'n_estimators': 1200}",189.12575316429138
141,0.36762491067671826,0.1351480749500651,0.5554672525101046,0.3085438686111243,"{'max_depth': 48, 'max_features': 'sqrt', 'n_estimators': 1200}",188.40087223052979
142,0.2734347679894492,0.07476657234544391,0.5488357521594618,0.3012206828484422,"{'max_depth': 48, 'max_features': 'sqrt', 'n_estimators': 300}",186.912104845047
143,0.3071488023110356,0.09434038676110361,0.6263827508673939,0.3923553505842037,"{'max_depth': 48, 'max_features': 'sqrt', 'n_estimators': 100}",186.85833549499512
144,0.37594375625958776,0.14133370787056834,0.5216423729144738,0.27211076521984295,"{'max_depth': 12, 'max_features': 'sqrt', 'n_estimators': 100}",186.96265840530396
145,0.348213407503197,0.12125257716498754,0.5720231079698417,0.3272104360514771,"{'max_depth': 24, 'max_features': 'sqrt', 'n_estimators': 100}",186.28475165367126
146,0.3238011885732446,0.10484720972144589,0.5580192192090977,0.311385449006731,"{'max_depth': 12, 'max_features': 'sqrt', 'n_estimators': 100}",186.84967613220215
147,0.20423046033835393,0.041710080930015964,0.3138495077725428,0.0985015135290674,"{'max_depth': 48, 'max_features': 'sqrt', 'n_estimators': 600}",187.9696340560913
148,0.27637020143419355,0.07638048824077671,0.7025763311793399,0.49361350113342156,"{'max_depth': 6, 'max_features': 'sqrt', 'n_estimators': 100}",186.65462684631348
149,0.36880864376810096,0.136019815718066,0.5951538864303726,0.3542081485331768,"{'max_depth': 48, 'max_features': 'sqrt', 'n_estimators': 1200}",188.81137228012085
